# Spherical Bessel functions via up and down recursion   Relative Difference
 22.4    0.0109468    0.0109468    0.0593815 5.54638e-16
 22.5   0.00678764   0.00678764     0.043242 3.32242e-15
 22.6   0.00261241   0.00261241    0.0267439 4.98024e-16
 22.7  -0.00154642  -0.00154642    0.0100524 2.73431e-15
 22.8  -0.00565665  -0.00565665  -0.00666567 4.60005e-16
 22.9   -0.0096866   -0.0096866   -0.0232443 1.70131e-15
 23   -0.0136053   -0.0136053   -0.0395193 1.27503e-16
 23.1   -0.0173829   -0.0173829   -0.0553305 2.99385e-16
 23.2   -0.0209906   -0.0209906   -0.0705228 1.65286e-16
 23.3   -0.0244011   -0.0244011   -0.0849479 7.1092e-17
 23.4   -0.0275888   -0.0275888   -0.0984658 6.28777e-17
 23.5   -0.0305301   -0.0305301    -0.110946 2.27281e-16
 23.6   -0.0332031   -0.0332031    -0.122269 4.17967e-16
 23.7   -0.0355884   -0.0355884    -0.132328 0
 23.8   -0.0376688   -0.0376688    -0.141027 1.84208e-16
 23.9   -0.0394298   -0.0394298    -0.148285 2.63971e-16
 24   -0.0408593   -0.0408593    -0.154038 8.49121e-17
 24.1   -0.0419479   -0.0419479    -0.158233 8.27085e-17
 24.2   -0.0426891   -0.0426891    -0.160837 0
 24.3   -0.0430792   -0.0430792    -0.161828 8.05365e-17
 24.4   -0.0431172   -0.0431172    -0.161204 8.04655e-17
 24.5   -0.0428051   -0.0428051    -0.158978 8.10522e-17
 24.6   -0.0421475   -0.0421475    -0.155179 1.64633e-16
 24.7   -0.0411521   -0.0411521     -0.14985 9.27387e-16
 24.8   -0.0398289   -0.0398289    -0.143051 3.48435e-16
 24.9   -0.0381909   -0.0381909    -0.134856 9.08449e-17
 25   -0.0362533   -0.0362533     -0.12535 9.57002e-17
 25.1   -0.0340338   -0.0340338    -0.114635 1.19271e-14
 25.2   -0.0315523   -0.0315523    -0.102821 9.78632e-15
 25.3   -0.0288308   -0.0288308   -0.0900295 2.28643e-15
 25.4    -0.025893    -0.025893   -0.0763926 2.00987e-16
 25.5   -0.0227645   -0.0227645   -0.0620485 0
 25.6   -0.0194722   -0.0194722   -0.0471429 1.06904e-15
 25.7   -0.0160443   -0.0160443   -0.0318259 9.7309e-16
 25.8   -0.0125098   -0.0125098   -0.0162515 6.93349e-16
 25.9   -0.0088986   -0.0088986 -0.000575547 2.92415e-16
 26  -0.00524117  -0.00524117    0.0150457 1.90314e-15
 26.1   -0.0015681   -0.0015681    0.0304572 1.05786e-14
 26.2   0.00209002   0.00209002    0.0455065 3.00876e-15
